study_hours,sleep_hours,social_activity,screen_time,stress_level,family_support,physical_activity,cgpa,anxiety_level,self_esteem,headache,sleep_quality,breathing_problem,living_conditions,safety,basic_needs,academic_performance,study_load,teacher_student_relationship,future_career_concerns,social_support,peer_pressure,extracurricular_activities,addiction,isolation,mental_health_status
1,8,0,0,4,0,5,7.49,3,6,0,3,10,4,5,4,3,3,0,6,10,5,1,7,10,0
1,5,2,10,3,7,9,10.0,1,10,2,6,9,10,6,2,4,4,1,6,1,1,1,9,8,0
0,8,1,14,5,6,0,8.87,7,4,7,3,1,1,10,5,2,3,10,1,10,8,8,4,8,1
7,6,5,1,4,3,6,8.44,4,5,6,5,3,9,7,10,6,2,8,8,4,1,9,4,4,0
2,7,7,5,2,8,7,6.29,1,10,6,2,8,4,9,7,5,0,3,6,9,5,4,2,5,0
2,5,2,5,7,10,6,7.17,6,3,10,4,7,7,10,3,2,2,7,4,6,8,10,10,9,1
5,5,9,13,3,3,6,7.24,1,10,2,5,2,8,7,3,6,10,8,3,5,8,3,1,1,0
7,7,7,2,1,0,8,7.52,0,9,8,3,7,8,6,4,8,4,6,7,4,1,9,8,2,0
8,5,7,11,7,9,3,6.9,7,2,5,5,1,0,7,5,5,5,0,4,5,8,9,5,4,1
8,7,4,3,3,0,6,6.97,2,7,7,2,2,6,10,10,7,3,4,5,1,7,3,7,5,0
3,4,7,11,3,0,8,6.89,1,9,7,4,4,10,8,6,5,0,5,3,9,6,6,3,1,0
4,8,5,12,1,0,4,6.49,0,10,2,2,10,7,9,5,6,9,10,1,0,10,2,4,4,0
1,5,4,1,8,3,1,6.09,8,1,3,3,9,9,6,6,1,6,7,6,0,7,8,9,5,1
10,7,8,1,2,0,4,7.12,1,9,5,1,9,2,2,8,9,8,9,1,7,9,4,4,3,0
8,7,6,14,5,1,3,7.3,7,3,1,1,7,5,8,3,6,5,7,10,2,7,10,10,3,1
7,5,7,6,6,3,7,6.61,5,4,10,6,0,10,0,9,5,5,8,6,10,0,8,9,2,1
2,7,0,12,5,6,4,4.69,6,3,6,2,3,2,7,0,3,8,8,6,2,8,0,3,8,1
10,6,10,0,4,1,8,6.68,5,4,1,3,0,8,5,8,8,3,3,0,8,5,9,10,0,0
8,5,1,15,1,7,8,6.36,1,8,10,5,0,2,10,6,8,4,5,9,5,0,7,1,8,0
2,5,7,6,3,6,2,6.98,3,6,4,5,4,1,2,3,4,4,2,9,3,0,1,5,4,0
8,3,8,13,5,8,9,9.21,5,6,3,6,5,8,8,9,6,4,0,2,3,6,7,3,2,1
1,7,3,11,3,5,5,7.55,5,4,8,4,0,10,5,7,4,7,5,2,6,9,3,10,5,0
9,4,9,13,5,3,5,8.79,7,2,1,5,10,7,6,6,7,10,0,10,5,1,1,3,0,1
8,6,10,11,6,5,3,7.16,5,6,6,2,5,7,10,1,6,0,8,5,1,5,1,9,0,1
7,6,9,13,6,3,10,6.34,4,6,6,3,4,1,1,0,5,9,10,10,8,4,5,2,2,1
8,7,8,0,2,6,9,4.2,3,8,6,4,3,5,0,8,8,10,5,2,1,4,2,7,0,0
4,6,3,15,9,8,2,6.11,10,0,0,3,9,4,0,6,2,9,0,8,7,9,10,5,8,1
10,6,9,13,6,2,0,8.22,7,3,7,3,4,1,2,9,7,10,10,4,3,5,9,8,1,1
10,7,9,5,4,2,6,7.34,3,8,1,2,7,4,10,0,8,2,2,5,9,10,2,4,0,0
1,7,9,2,7,1,4,7.02,6,3,4,1,8,3,2,3,2,7,0,5,0,7,8,5,0,1
7,7,8,7,9,0,9,7.23,9,1,1,3,10,8,7,4,4,10,1,7,0,4,4,8,2,1
5,7,10,5,2,0,6,6.41,0,9,4,4,1,0,6,4,6,8,5,9,8,7,6,3,1,0
7,4,6,10,4,2,0,3.29,4,7,6,4,5,5,9,4,6,1,6,10,3,4,4,9,2,0
10,7,1,1,0,6,7,6.47,0,10,5,2,2,6,7,10,10,3,0,2,0,9,1,6,9,0
4,7,8,7,5,10,2,8.38,7,2,4,2,1,5,0,2,4,7,9,8,2,5,10,9,2,1
9,5,3,4,5,8,6,7.34,5,5,3,5,0,4,3,4,7,4,4,6,2,7,10,9,8,1
1,6,7,7,4,1,2,6.15,3,7,7,4,3,3,7,3,3,0,5,10,6,1,7,10,4,0
5,6,6,7,3,6,2,7.8,2,9,10,4,7,4,9,4,6,5,3,5,5,6,8,10,3,0
4,6,6,5,0,0,9,3.24,2,7,7,2,2,8,1,6,7,8,5,10,7,2,10,5,3,0
4,7,7,1,5,1,8,7.09,7,2,0,4,4,4,6,4,4,8,4,0,6,8,1,5,3,1
0,9,0,7,7,5,1,6.07,9,1,9,1,9,9,7,7,1,10,10,3,0,9,1,5,10,1
1,8,4,14,3,10,3,6.66,1,8,1,1,4,7,8,7,4,0,6,4,2,6,3,3,6,0
7,4,1,14,5,4,5,9.44,4,6,2,7,4,6,6,2,6,3,3,1,8,2,7,9,10,1
2,7,1,10,1,7,2,7.39,3,8,0,2,10,3,8,4,5,0,0,0,3,7,4,5,10,0
9,8,0,5,5,10,9,6.77,3,8,10,1,8,9,1,3,7,6,1,1,10,9,4,6,10,1
2,7,4,5,4,1,9,8.48,5,4,2,4,7,4,10,4,4,2,5,7,10,1,6,1,8,0
7,8,1,7,3,0,6,6.91,4,7,9,0,7,6,0,7,7,1,9,9,2,9,3,10,10,0
7,9,3,0,3,6,6,7.82,4,7,7,2,0,5,0,3,7,7,10,5,4,7,8,8,6,0
1,8,2,1,4,5,4,6.56,3,6,3,2,0,2,10,4,3,8,1,9,7,6,3,6,8,0
7,7,2,11,5,7,2,6.35,3,7,6,4,1,9,3,6,6,6,4,1,0,4,7,2,6,1
10,8,1,11,2,10,1,9.48,0,10,6,2,7,2,0,2,9,5,3,8,1,3,2,9,7,0
0,7,5,8,4,7,3,6.43,5,4,10,3,9,1,6,5,3,9,6,7,6,10,5,9,6,0
5,6,1,10,4,1,3,7.22,4,5,4,5,0,2,7,8,5,10,3,3,0,9,0,6,8,0
7,6,7,11,2,7,10,7.46,3,6,0,5,3,10,2,10,7,5,6,10,10,9,6,9,2,0
2,9,7,7,8,5,7,7.69,7,4,9,1,8,9,0,3,2,8,10,9,4,0,10,9,2,1
7,5,4,11,3,8,7,7.45,4,7,3,4,1,0,2,3,7,4,7,6,9,3,6,4,4,0
0,9,9,6,3,6,4,4.32,4,6,6,2,2,8,1,5,3,4,6,2,7,5,1,8,3,0
10,7,6,6,3,1,5,10.0,1,9,4,1,10,1,5,5,8,1,1,5,5,5,4,5,2,0
10,4,3,4,8,7,7,10.0,9,1,1,6,5,2,10,2,6,5,10,2,2,1,3,10,6,1
8,7,0,1,6,8,0,6.36,8,2,7,2,10,4,6,0,6,5,0,9,6,8,9,6,8,1
10,3,10,10,3,6,4,7.86,5,5,1,8,9,9,8,2,8,5,4,2,2,0,8,3,0,0
8,7,1,5,7,3,3,4.31,7,3,10,4,2,3,4,7,5,3,6,10,4,3,1,1,9,1
4,8,9,9,5,8,3,4.59,4,5,7,1,3,4,3,7,4,10,0,8,6,3,2,10,2,1
9,5,9,2,5,3,10,6.77,4,6,10,3,8,5,0,5,7,6,10,5,1,1,0,3,3,1
3,7,3,3,4,3,1,7.94,2,9,1,3,8,4,10,6,4,8,7,7,9,7,9,8,7,0
10,9,0,12,3,8,9,7.1,2,8,10,2,9,9,5,1,8,0,2,3,3,10,4,2,10,0
5,5,7,9,5,7,0,6.03,5,6,4,3,4,0,10,8,5,2,6,3,1,1,2,6,2,1
6,5,8,11,3,3,5,7.36,5,5,3,5,6,5,7,2,6,9,2,7,6,1,3,3,2,0
4,9,3,10,8,7,6,7.56,6,3,0,0,8,8,3,1,3,8,3,6,2,1,3,2,8,1
10,9,9,1,2,7,4,6.56,4,5,7,1,7,2,0,4,9,4,7,4,8,0,5,4,1,0
9,6,2,13,8,6,7,7.35,8,3,9,4,10,1,4,0,5,5,1,1,10,4,9,1,6,1
8,8,1,1,4,9,8,6.47,2,8,2,0,6,5,9,4,7,7,5,5,5,10,6,10,7,0
2,8,4,11,5,5,10,7.71,6,3,3,2,7,2,4,9,3,8,9,0,0,3,6,9,6,1
6,5,2,7,6,7,10,6.2,5,4,3,6,4,3,1,3,5,7,8,6,9,1,10,3,8,1
9,5,9,7,3,6,1,6.52,3,7,4,6,4,5,5,5,8,2,9,8,7,0,7,6,3,0
9,8,6,9,6,4,10,7.09,4,7,2,0,4,5,9,4,6,9,8,4,6,0,2,1,3,1
10,9,10,5,0,3,3,3.33,2,9,8,0,0,1,8,8,10,0,4,4,0,1,4,9,0,0
4,7,5,12,3,1,10,6.01,1,10,3,3,5,2,5,4,5,10,2,6,2,0,9,5,5,0
6,5,0,4,3,10,8,4.71,4,5,9,5,4,8,7,7,6,4,5,4,2,8,5,4,10,0
1,9,7,7,2,7,4,3.74,2,8,10,0,7,1,9,1,4,6,8,9,2,1,5,2,2,0
3,6,1,3,4,8,2,6.19,2,7,10,3,7,2,2,2,4,1,5,3,6,2,7,4,10,0
1,6,4,10,5,3,5,7.25,5,4,3,2,1,8,9,2,3,0,3,0,5,8,4,9,5,1
6,7,8,3,6,3,2,7.89,6,3,5,2,10,3,1,2,5,3,10,5,10,4,4,6,3,1
1,9,7,4,5,4,4,7.46,7,2,7,0,5,0,3,5,3,2,4,8,1,7,0,2,1,1
10,7,1,0,3,1,2,6.38,2,8,6,1,10,10,8,6,8,3,6,3,4,6,0,7,9,0
0,7,8,0,5,6,5,7.83,6,3,3,1,9,1,8,6,2,0,9,9,5,5,5,6,2,1
8,7,4,1,5,4,9,3.29,3,6,3,1,9,2,2,6,6,1,2,10,1,1,9,3,8,1
0,7,9,13,6,5,4,7.25,5,6,4,2,5,8,0,2,2,0,8,3,0,3,9,4,1,1
7,7,5,7,6,3,8,7.18,8,1,9,4,2,8,0,0,5,2,0,4,3,8,4,9,3,1
1,3,2,6,5,7,2,6.18,4,6,4,8,0,10,3,5,3,3,7,5,3,6,10,10,7,1
7,6,2,14,3,7,5,7.58,3,6,0,2,6,5,3,2,7,0,4,2,3,2,9,3,7,0
2,7,9,14,3,4,7,6.27,3,7,7,1,9,10,10,2,4,5,9,8,0,5,5,1,1,0
5,5,7,9,3,5,6,6.32,4,6,9,5,4,5,9,2,6,1,8,0,2,7,8,8,4,0
2,7,10,8,4,2,5,6.38,2,8,4,3,9,2,5,8,4,9,1,10,6,7,7,0,0,0
6,6,9,4,5,0,1,6.62,3,8,2,4,4,4,4,3,5,10,0,5,3,7,6,7,0,1
9,9,9,1,6,8,6,7.17,8,3,2,0,10,10,5,4,6,4,9,5,1,7,6,3,3,1
8,8,1,6,4,8,7,7.24,5,4,3,3,7,3,9,2,7,7,6,7,7,9,5,8,8,0
1,6,10,14,5,2,0,7.11,3,6,6,5,4,9,6,9,3,3,9,4,10,5,5,2,1,1
4,6,1,7,5,3,8,6.37,5,4,4,2,4,9,6,0,4,4,10,8,0,10,0,6,10,1
5,6,4,11,3,6,3,6.12,4,6,0,2,0,8,9,3,6,8,8,8,8,9,6,2,8,0
3,6,5,6,3,1,7,9.2,2,8,4,3,1,8,9,0,5,1,4,1,4,10,4,9,6,0
3,7,1,13,1,2,9,6.9,2,8,4,2,4,0,8,10,6,1,10,4,1,2,6,6,9,0
3,5,4,6,3,5,6,4.75,4,5,5,6,6,7,5,10,5,5,3,6,3,8,5,1,6,0
1,5,6,11,5,10,9,7.23,3,6,6,5,2,8,7,6,3,5,3,1,2,2,7,2,3,1
3,7,9,14,3,7,6,7.74,5,4,4,4,0,4,1,6,5,2,7,6,6,3,2,7,0,0
10,7,9,13,4,0,1,10.0,6,3,10,2,10,3,7,3,8,8,0,8,5,9,7,6,1,0
0,5,7,4,5,3,0,7.28,3,8,1,6,1,9,8,4,2,0,0,7,10,0,6,10,3,1
5,8,6,1,6,0,3,3.75,4,7,1,1,2,3,3,9,4,2,7,9,10,1,0,2,6,1
0,6,7,5,2,1,1,7.67,0,10,3,3,8,1,4,6,4,7,1,8,8,5,2,7,3,0
9,6,8,3,6,7,7,7.94,8,1,0,4,7,8,4,5,6,7,9,3,3,0,9,8,1,1
5,7,4,9,7,5,9,7.98,5,6,6,3,3,4,1,3,4,3,5,7,2,8,3,1,8,1
0,6,4,1,2,8,6,6.47,1,10,0,3,7,10,4,3,4,7,1,8,6,7,8,1,6,0
5,7,10,11,3,1,7,6.38,2,7,2,1,8,2,8,1,6,10,4,9,5,1,5,6,0,0
9,5,9,15,7,2,10,6.18,7,4,9,5,2,5,3,9,6,9,2,1,4,1,6,10,3,1
7,6,3,8,4,8,5,7.92,3,6,6,3,5,8,9,1,6,7,6,9,9,7,4,7,5,0
10,6,8,6,0,8,0,7.76,1,8,10,2,7,8,2,3,10,0,8,2,6,10,2,4,1,0
1,5,4,5,2,5,8,6.73,2,7,5,3,9,4,6,4,4,2,1,0,4,7,4,1,6,0
1,6,1,11,4,2,5,6.15,3,7,6,5,6,7,7,3,3,0,6,0,8,0,6,9,10,0
3,4,9,4,2,4,9,7.18,3,6,4,7,8,3,9,2,5,1,7,9,3,4,8,4,0,0
10,5,7,2,4,1,0,6.11,3,8,7,5,6,4,5,10,8,3,9,5,0,10,8,2,2,0
2,6,6,11,5,6,0,7.59,6,5,5,2,0,6,5,1,3,2,7,0,9,1,7,8,2,1
3,6,7,14,7,9,7,7.76,5,4,3,4,8,6,4,3,3,10,6,4,4,0,4,1,2,1
6,6,2,14,4,10,5,7.49,5,5,10,3,4,6,10,10,6,5,3,5,0,2,6,8,8,0
10,6,3,9,7,7,7,6.57,5,5,0,4,5,7,5,4,6,4,3,8,0,2,3,1,6,1
0,7,4,9,7,5,7,7.22,8,2,1,1,1,10,8,0,1,4,9,5,0,9,9,0,6,1
5,8,5,3,7,7,10,7.6,8,3,5,3,1,4,1,0,4,9,8,3,0,8,4,9,4,1
2,5,0,2,5,1,7,4.71,4,6,3,5,3,0,9,5,3,6,9,0,7,9,3,5,10,1
10,4,3,15,1,2,9,6.81,2,8,2,7,3,10,10,4,9,6,8,5,1,0,2,10,6,0
9,4,10,11,5,6,6,7.09,4,5,6,6,4,8,2,10,7,8,4,6,8,10,10,5,0,1
6,5,9,10,7,9,6,8.13,8,2,6,4,6,8,0,3,4,7,6,4,6,1,0,3,2,1
9,6,4,7,4,0,9,7.31,6,4,1,2,10,6,3,0,7,2,6,5,10,8,4,1,7,0
1,5,6,2,8,6,3,6.08,8,2,7,5,0,5,1,6,1,1,8,9,2,4,1,9,3,1
1,5,4,6,6,5,8,6.97,5,4,10,4,9,4,5,3,2,0,6,7,8,8,5,10,7,1
3,6,0,6,6,7,1,6.29,5,4,0,3,3,4,0,2,3,9,7,0,3,5,4,2,10,1
0,7,10,6,7,6,10,7.69,5,5,10,2,8,2,7,6,1,5,6,7,6,9,10,5,1,1
2,7,6,12,5,3,8,7.76,7,4,9,4,7,9,9,1,3,3,10,10,2,9,1,3,3,1
8,5,7,6,0,2,9,6.98,0,10,6,6,2,0,5,9,9,2,3,1,4,2,7,4,1,0
6,6,6,13,4,2,2,6.16,6,3,9,3,5,5,8,0,6,10,1,1,3,7,4,10,2,0
6,5,10,1,7,3,1,3.61,9,1,0,4,10,7,5,10,4,10,2,7,5,8,1,8,0,1
10,6,3,9,3,8,3,3.74,4,7,2,4,8,1,9,3,8,1,6,1,8,1,0,4,6,0
3,5,7,2,4,8,4,6.62,2,8,2,5,7,7,6,7,4,1,10,7,4,8,1,9,1,0
1,7,4,9,2,1,1,7.89,2,7,9,1,6,7,4,5,4,10,10,4,0,3,0,10,8,0
3,4,9,8,8,4,0,7.07,10,1,1,6,6,9,7,8,2,3,8,8,4,7,9,7,2,1
5,6,8,15,8,0,9,6.23,10,0,9,2,0,7,7,0,3,0,10,8,4,4,9,1,4,1
10,6,9,2,3,3,10,7.51,2,8,4,2,4,9,9,0,8,5,1,7,8,5,2,5,1,0
10,6,4,1,5,1,4,8.13,6,3,3,2,6,2,8,10,7,9,6,8,7,3,2,10,4,1
2,10,0,8,3,7,8,7.22,3,6,5,1,1,9,5,4,4,10,3,6,4,4,9,10,8,0
0,7,8,15,6,3,4,6.37,8,1,1,3,5,7,0,5,2,4,6,7,4,0,0,5,4,1
7,5,4,12,6,4,10,7.81,5,4,3,4,1,10,8,7,5,9,4,5,1,2,6,4,6,1
4,6,5,9,6,10,9,8.38,4,7,6,2,2,3,2,2,4,8,6,8,8,3,9,5,7,1
4,4,3,8,5,3,8,3.89,7,3,0,5,0,2,8,5,4,1,5,1,10,0,6,4,7,1
10,6,5,3,10,4,9,7.53,9,2,10,2,2,10,6,2,5,8,1,2,3,2,8,1,4,1
3,5,7,13,2,4,5,7.12,0,10,2,5,6,8,2,7,5,8,6,1,6,3,4,4,2,0
5,8,2,11,1,4,2,7.17,2,8,0,0,4,7,8,10,7,9,4,5,9,8,3,0,6,0
2,6,4,8,4,10,3,8.38,2,8,1,4,3,9,6,10,4,8,8,2,5,2,4,2,5,0
8,6,1,2,1,2,3,6.12,3,7,8,3,7,1,6,3,8,9,10,10,4,10,7,6,10,0
4,5,1,6,2,6,0,6.06,2,8,9,5,7,7,6,1,6,9,0,0,10,2,7,3,9,0
2,9,6,6,2,2,2,6.86,0,10,4,0,0,10,1,8,5,3,0,3,10,3,3,7,2,0
10,6,9,14,3,1,2,7.16,3,7,3,4,8,10,10,9,8,4,1,4,4,8,7,2,0,0
0,9,9,15,3,2,0,7.12,3,6,3,0,8,2,3,7,3,7,7,10,6,8,3,6,0,0
9,7,10,10,6,10,8,6.08,4,7,7,1,1,9,9,5,6,7,10,3,1,0,3,1,0,1
5,7,9,7,3,2,10,7.68,4,7,2,3,1,5,7,2,6,0,8,5,8,7,10,7,1,0
1,7,5,9,4,7,0,6.07,2,8,3,2,7,4,1,1,3,9,10,2,1,9,7,2,7,0
2,7,3,14,6,3,8,8.71,5,4,1,2,10,7,3,3,3,0,10,9,8,0,1,5,9,1
0,4,4,3,3,2,0,6.89,3,6,5,5,5,8,9,3,3,9,6,5,10,1,3,1,7,0
8,6,0,2,4,9,1,6.52,6,4,8,4,2,10,7,0,7,5,0,9,3,9,0,6,10,0
7,7,6,2,5,4,1,7.62,5,5,3,3,1,6,2,8,6,6,6,0,9,10,0,3,3,1
1,6,7,14,1,3,5,7.85,3,6,10,4,4,5,5,9,5,1,7,5,10,4,10,5,4,0
10,4,8,11,0,8,6,6.08,0,10,5,6,7,5,1,7,10,1,6,7,9,10,7,1,3,0
7,6,7,4,5,7,10,7.25,4,7,3,3,5,0,7,6,6,4,4,9,5,10,3,2,4,1
8,9,4,10,5,10,0,7.44,4,6,1,0,2,4,7,5,6,8,6,7,0,5,5,2,7,1
0,8,2,14,9,6,2,3.99,7,4,5,3,8,7,0,2,0,4,9,0,4,1,4,3,10,1
4,6,9,13,5,7,1,7.62,5,6,6,4,7,5,2,3,4,7,10,6,5,9,9,0,2,1
7,8,10,0,6,4,7,7.94,8,1,3,3,9,0,1,1,5,7,1,9,8,4,5,5,0,1
10,5,8,15,4,3,8,6.38,3,8,10,5,5,4,6,6,8,4,8,9,8,2,3,10,1,0
1,4,5,9,5,6,1,8.05,4,5,6,7,0,10,6,1,3,7,1,3,8,6,3,5,3,1
3,5,4,2,8,0,1,10.0,10,0,10,4,1,4,3,9,2,7,1,5,2,0,6,3,5,1
6,9,2,13,0,5,9,6.66,0,10,7,0,3,2,7,0,8,4,4,5,3,4,0,7,6,0
2,6,5,5,5,7,8,6.63,5,4,10,5,1,7,2,5,3,4,7,4,7,2,8,4,4,1
4,6,2,2,9,6,3,3.8,10,0,2,2,2,8,8,3,2,3,5,9,7,10,9,9,9,1
7,6,9,4,5,1,4,7.81,6,4,1,4,7,5,4,7,6,0,8,8,1,1,2,3,1,1
9,9,5,8,8,6,10,7.25,8,1,4,2,8,5,1,0,5,8,5,10,7,2,3,6,6,1
2,9,3,1,3,5,8,6.71,5,5,1,2,5,1,8,8,4,1,4,9,6,9,8,9,9,0
3,10,1,10,4,4,5,7.85,6,4,9,0,3,9,0,5,4,0,0,7,8,3,4,9,7,0
8,6,7,15,5,3,9,9.06,4,6,4,3,10,1,10,1,6,5,7,5,4,10,3,7,3,1
6,7,3,1,0,0,8,6.6,2,8,9,4,1,5,7,7,8,4,2,3,1,1,5,1,6,0
0,4,8,11,2,1,8,6.67,0,10,5,5,6,7,5,4,4,10,1,3,4,1,0,0,3,0
3,9,6,5,2,6,6,6.34,1,9,7,1,9,1,0,4,5,0,6,8,1,2,9,5,2,0
3,5,1,5,6,9,9,4.08,5,6,5,3,10,8,3,4,3,6,10,3,4,1,0,1,7,1
8,6,3,10,6,2,8,6.69,6,5,3,3,6,8,2,6,6,6,1,6,8,5,4,10,6,1
5,5,4,10,5,4,4,6.14,6,4,2,6,9,3,6,6,5,2,0,5,6,1,4,7,4,1
8,5,2,7,6,7,4,4.78,6,5,1,3,8,3,6,9,6,7,10,1,6,0,10,4,7,1
5,5,8,11,4,7,7,6.54,2,7,0,3,4,3,5,10,5,5,1,4,0,7,8,1,1,0
5,5,4,12,7,5,9,7.14,6,3,1,3,9,10,9,6,4,3,5,2,8,9,0,10,7,1
4,5,1,10,5,4,3,7.76,4,6,1,3,3,4,9,9,4,9,1,8,5,3,2,4,7,1
4,5,10,13,5,1,8,6.73,7,4,4,3,9,7,7,1,4,9,0,9,6,1,2,1,2,1
1,8,2,1,4,8,6,6.45,5,4,8,2,5,1,6,7,3,9,0,0,1,3,3,5,10,0
7,4,8,8,6,0,6,6.75,7,2,0,6,1,10,3,0,5,2,3,9,0,10,6,7,3,1
7,6,6,14,4,10,2,7.75,6,3,3,2,1,4,6,1,6,0,7,3,10,1,6,1,5,0
10,8,1,1,6,1,3,7.5,4,5,9,3,8,1,0,10,7,1,5,3,3,10,9,5,8,1
0,6,8,12,2,0,6,6.54,3,8,6,5,6,10,2,6,4,1,3,8,8,4,4,5,4,0
7,5,3,0,2,3,10,4.12,1,8,10,5,6,10,1,3,7,10,5,0,8,6,8,0,5,0
4,6,8,9,6,3,10,7.44,4,5,9,3,4,7,6,10,4,4,5,1,10,5,6,8,4,1
1,8,1,1,4,4,4,4.2,4,5,2,0,6,0,8,9,3,3,8,0,2,1,1,7,10,0
1,7,9,11,4,4,2,7.55,4,6,7,4,8,6,4,9,3,1,3,0,0,10,2,3,2,0
5,5,3,6,6,7,0,6.48,4,5,2,5,9,2,8,8,4,10,5,0,1,3,10,6,6,1
10,7,4,7,3,10,6,3.79,2,7,7,3,4,3,7,10,8,8,9,2,8,7,6,3,4,0
8,4,1,4,4,10,5,7.33,4,7,1,5,8,7,0,8,7,6,0,10,8,6,4,7,10,0
0,8,9,5,7,2,9,3.06,6,3,4,1,0,2,10,2,1,7,6,3,0,6,6,9,0,1
5,7,0,11,8,5,6,7.21,10,0,3,4,2,6,1,2,3,7,6,9,8,3,8,1,10,1
8,6,6,0,8,2,1,10.0,9,0,10,3,6,0,5,8,5,1,10,1,0,0,8,1,3,1
7,5,9,14,4,1,3,6.47,2,8,8,4,3,8,4,9,6,4,0,0,9,6,2,2,3,0
10,5,0,5,7,7,1,6.66,8,3,2,3,1,5,10,7,6,2,7,4,3,5,7,3,10,1
5,7,10,11,3,0,7,6.85,5,6,10,3,2,2,6,0,6,9,4,5,4,7,5,10,1,0
2,8,10,14,3,8,6,7.88,3,7,4,2,6,6,8,5,4,8,8,1,7,10,3,5,0,0
7,5,7,7,0,10,0,6.4,0,10,9,4,7,4,3,6,8,8,7,2,4,4,3,4,4,0
8,7,2,12,8,6,1,7.07,7,4,8,3,10,7,7,10,5,5,2,9,4,7,3,9,6,1
0,3,9,2,3,9,1,6.22,5,4,5,7,8,7,3,7,3,3,0,2,3,9,6,9,1,0
8,5,5,15,4,10,3,7.87,2,9,1,6,5,8,2,1,7,7,2,1,8,10,5,6,6,0
5,6,6,10,3,3,2,8.47,4,6,0,4,9,5,1,0,6,4,1,3,7,7,1,5,6,0
5,5,9,0,6,2,0,7.32,6,3,10,4,8,3,7,3,4,2,1,4,8,8,4,3,3,1
3,5,0,10,4,5,1,6.7,2,9,0,6,3,1,10,0,4,10,10,7,6,0,4,10,8,0
0,5,5,3,2,8,10,7.29,4,5,6,5,4,2,7,1,4,7,3,5,6,2,5,9,5,0
9,6,6,0,5,8,8,7.27,7,2,1,4,0,4,10,2,7,5,1,8,4,10,6,8,5,1
7,6,5,13,2,3,0,6.19,1,9,6,5,8,7,2,3,7,4,7,2,9,5,10,6,4,0
1,3,3,7,3,9,8,7.76,3,8,0,8,8,9,0,5,4,0,4,9,0,3,7,0,6,0
0,3,0,15,0,4,6,7.58,0,10,3,7,8,1,5,7,5,2,0,8,5,7,9,7,10,0
1,6,10,4,2,10,1,6.58,1,10,9,2,2,4,4,8,4,6,5,10,9,9,7,3,1,0
0,7,8,0,5,8,1,6.97,5,6,10,1,9,8,7,3,2,2,6,10,5,0,10,6,1,1
0,2,3,13,1,1,4,4.66,2,7,3,8,9,1,5,0,4,0,0,3,9,4,4,10,5,0
8,5,6,7,2,1,4,3.92,3,6,4,5,9,7,3,4,8,7,2,7,3,3,1,1,5,0
0,6,6,8,4,4,3,7.35,3,6,9,5,7,2,9,4,3,6,8,9,1,0,9,2,6,0
3,8,1,9,3,0,9,6.9,1,9,0,3,2,7,9,8,5,4,6,6,0,9,7,0,9,0
9,5,0,1,8,7,9,7.23,8,1,6,5,5,3,10,5,5,9,3,6,2,5,5,1,8,1
5,7,7,8,8,4,2,7.87,9,1,10,3,4,3,1,4,3,4,5,8,10,9,2,10,1,1
6,6,7,7,3,9,3,8.47,4,5,1,4,7,6,7,9,6,5,5,9,8,2,3,4,4,0
1,3,6,6,6,1,9,8.72,4,6,10,7,2,4,4,9,2,6,2,1,0,10,0,1,4,1
5,7,7,2,6,8,3,7.5,5,6,10,1,0,3,7,4,4,2,1,4,4,10,2,5,1,1
6,7,2,1,3,1,1,7.27,5,5,1,4,8,6,4,7,6,10,4,2,9,4,3,5,8,0
9,7,10,6,2,6,4,7.17,2,8,7,2,9,2,5,10,8,3,7,6,5,5,1,5,2,0
9,10,1,14,4,7,4,8.13,5,5,8,0,8,8,9,0,7,0,2,2,8,3,5,10,7,0
1,3,6,4,4,5,4,6.33,6,5,5,7,2,4,4,4,3,6,4,4,0,9,7,2,3,0
1,9,7,5,4,10,10,8.28,2,8,10,1,1,2,10,0,3,9,2,4,4,9,5,10,5,0
9,6,0,3,5,6,10,6.94,4,7,0,3,3,1,2,6,7,1,6,1,0,5,9,2,10,1
6,7,9,1,3,10,9,8.59,3,6,0,4,7,6,9,6,6,6,5,10,1,6,2,9,0,0
0,6,8,8,2,0,0,6.47,0,9,10,5,5,6,7,9,4,5,5,0,1,1,8,6,1,0
7,6,10,2,5,3,5,6.78,4,7,6,4,9,4,2,7,6,3,0,5,10,6,3,3,0,1
10,5,3,11,5,6,10,6.67,3,7,7,5,0,3,3,6,7,10,1,0,4,6,5,5,6,1
2,7,3,13,2,0,1,7.25,3,6,2,4,7,10,5,10,5,1,5,8,9,1,3,7,9,0
10,4,2,6,6,0,6,6.37,7,3,8,5,4,1,1,8,7,6,7,9,3,2,3,2,6,1
5,7,5,13,1,10,3,7.1,3,7,3,3,5,1,6,7,7,6,4,4,5,2,10,8,4,0
8,5,0,7,3,5,4,7.99,1,10,3,4,4,6,4,7,7,4,1,0,4,0,1,8,9,0
5,5,5,1,4,3,4,6.56,5,4,2,4,9,9,9,2,5,8,4,7,1,0,9,2,7,0
8,5,1,13,3,2,4,7.39,2,9,7,6,4,6,4,9,7,2,8,0,8,9,1,5,9,0
6,8,8,5,3,4,1,7.87,5,6,8,2,2,3,4,3,6,8,5,3,9,10,1,4,1,0
8,5,1,10,8,8,4,10.0,8,3,0,3,3,3,1,3,5,4,4,6,7,5,1,3,8,1
